id,num_rooms,location_quality,star_rating,review_score,occupancy_rate,amenities_score,business_facilities,leisure_facilities,distance_to_city_center,average_daily_rate,city,hotel_chain,month,season,number_of_bookings,revPAR,average_length_of_stay,competitors_average_price,transport_accessibility_score,customer_satisfaction_index,cancellation_rate
2660,106,Good,4,4.24,21.47,1,1,1,4.90,89.83,New York,Hyatt,11,Fall,60,19.28,4.15,92.93,4.88,85.23,0.08
2661,179,Good,1,2.13,27.91,2,1,1,4.02,105.16,New York,InterContinental,7,Summer,58,29.36,1.88,135.73,8.74,73.52,0.05
2662,173,Good,3,4.94,34.35,4,0,1,2.97,79.74,Miami,Hyatt,6,Summer,50,27.39,1.44,116.46,1.46,92.84,0.18
2663,88,Excellent,4,4.21,67.34,5,0,1,8.12,111.94,Los Angeles,Marriott,9,Fall,49,75.38,2.69,119.25,8.26,88.14,0.05
2664,127,Excellent,1,3.17,53.65,2,0,1,2.13,104.51,Los Angeles,Hilton,12,Winter,47,56.07,3.18,121.76,6.71,94.40,0.07
2665,206,Poor,4,1.74,12.88,4,1,1,8.60,96.84,Los Angeles,Hyatt,4,Spring,61,12.47,4.57,92.60,9.77,85.47,0.04
2666,136,Excellent,5,4.17,60.00,2,0,1,3.91,99.97,Los Angeles,Hilton,11,Fall,55,59.98,4.00,120.94,3.68,73.59,0.14
2667,84,Average,3,2.58,51.71,4,1,0,4.06,83.29,Miami,Hyatt,12,Winter,60,43.07,1.98,74.36,3.39,98.90,0.10
2668,138,Average,1,3.38,67.61,5,1,0,5.72,73.51,Los Angeles,Hyatt,9,Fall,78,49.70,2.35,61.41,4.19,83.67,0.04
2669,119,Excellent,4,4.57,32.47,3,1,0,4.35,84.49,New York,InterContinental,12,Winter,59,27.43,2.05,74.45,3.85,92.59,0.05
2670,209,Excellent,5,3.41,36.75,4,0,1,7.42,104.69,San Francisco,InterContinental,12,Winter,48,38.48,3.74,123.03,6.73,89.45,0.13
2671,180,Average,4,3.42,52.19,4,0,0,4.19,90.95,Los Angeles,Hilton,11,Fall,59,47.46,1.10,81.85,3.74,94.83,0.06
2672,85,Excellent,5,3.14,58.61,3,1,1,6.89,108.15,San Francisco,Hilton,3,Spring,69,63.38,3.23,105.38,6.67,70.12,0.00
2673,139,Average,3,3.04,91.68,2,1,1,4.99,95.02,Miami,Hilton,4,Spring,53,87.11,4.53,96.11,1.49,87.09,0.04
2674,164,Average,2,3.34,55.48,5,1,1,4.87,106.83,Los Angeles,InterContinental,4,Spring,71,59.27,1.88,113.38,7.61,88.79,0.13
2675,114,Good,1,4.90,20.22,1,1,1,4.09,101.00,Miami,Hyatt,3,Spring,64,20.42,4.85,69.67,8.70,97.12,0.13
2676,56,Poor,2,1.19,24.32,5,1,1,4.73,68.85,New York,Sheraton,3,Spring,63,16.75,3.80,60.98,8.24,79.67,0.13
2677,125,Average,3,3.27,36.65,2,1,1,5.92,117.70,New York,Sheraton,1,Winter,55,43.13,2.34,88.06,4.25,99.63,0.06
2678,104,Excellent,5,1.32,86.27,2,1,0,4.88,110.72,San Francisco,Sheraton,9,Fall,50,95.51,3.85,154.83,3.76,77.46,0.18
2679,96,Excellent,4,2.02,35.09,5,0,1,5.68,88.05,Miami,InterContinental,5,Spring,68,30.89,4.06,80.23,9.97,89.86,0.11
2680,140,Good,5,1.69,60.52,2,0,1,3.17,96.27,San Francisco,Hilton,10,Fall,71,58.26,1.88,70.15,2.66,98.90,0.17
2681,163,Good,2,4.72,74.21,2,1,0,5.56,91.48,Miami,Marriott,4,Spring,57,67.89,2.16,48.96,8.01,70.40,0.03
2682,176,Good,5,1.21,78.22,2,0,0,3.65,89.53,San Francisco,Sheraton,10,Fall,64,70.04,3.07,116.36,1.43,95.72,0.03
2683,132,Average,4,2.92,63.59,4,0,1,5.74,107.39,San Francisco,InterContinental,6,Summer,63,68.29,2.42,126.88,5.97,92.26,0.16
2684,125,Good,4,1.66,71.31,3,1,1,5.16,118.16,Chicago,Sheraton,7,Summer,63,84.26,2.44,123.60,3.09,89.88,0.04
2685,155,Average,3,2.60,60.26,3,0,0,2.78,84.06,New York,Marriott,3,Spring,72,50.65,3.20,73.16,6.15,82.00,0.19
2686,117,Average,3,2.49,80.17,4,1,1,7.59,101.28,New York,Sheraton,9,Fall,58,81.20,3.98,114.65,6.27,73.58,0.14
2687,127,Average,1,4.70,83.31,4,0,1,3.94,94.73,New York,Sheraton,4,Spring,58,78.92,4.34,89.49,2.26,71.28,0.02
2688,86,Poor,4,4.45,40.17,3,1,0,7.09,88.63,Chicago,Hilton,7,Summer,60,35.60,2.61,104.65,8.27,84.03,0.04
2689,109,Excellent,3,1.96,68.12,1,1,0,3.65,104.52,Los Angeles,Hyatt,12,Winter,74,71.20,4.08,82.16,8.23,98.64,0.10
2690,113,Good,3,2.81,58.19,2,1,0,2.09,105.26,Miami,Hyatt,7,Summer,66,61.25,2.87,89.18,4.92,80.31,0.16
2691,50,Good,4,4.21,48.12,3,1,0,7.73,74.58,New York,Hyatt,10,Fall,46,35.89,2.27,63.85,2.12,93.23,0.01
2692,190,Good,3,4.14,87.68,4,0,0,4.92,75.39,Miami,InterContinental,11,Fall,61,66.10,2.24,76.04,1.14,98.06,0.11
2693,113,Good,3,1.60,13.24,4,1,1,5.93,106.37,Miami,Marriott,10,Fall,71,14.08,1.74,130.68,1.65,97.58,0.13
2694,91,Average,4,2.90,50.37,5,0,1,7.50,99.88,Miami,Hilton,6,Summer,81,50.31,4.01,97.55,2.44,71.83,0.14
2695,94,Excellent,5,4.84,61.35,2,1,0,7.36,99.17,Miami,Marriott,8,Summer,52,60.85,1.00,81.50,9.58,72.85,0.02
2696,131,Good,3,2.51,57.02,5,0,1,4.95,106.95,Los Angeles,Hyatt,12,Winter,63,60.99,3.36,112.50,2.07,95.48,0.00
2697,77,Average,4,1.31,76.12,2,1,1,5.23,114.92,Los Angeles,Hilton,1,Winter,45,87.48,3.95,139.48,8.09,74.99,0.11
2698,172,Good,4,4.79,55.40,2,1,0,5.90,104.31,New York,Hilton,4,Spring,69,57.79,3.12,124.08,4.02,87.37,0.06
2699,139,Excellent,3,3.86,100.00,2,0,1,5.63,107.62,Miami,Sheraton,11,Fall,59,107.62,3.05,98.57,3.96,90.30,0.19
2700,86,Good,4,3.66,57.25,1,0,0,4.27,76.34,San Francisco,InterContinental,9,Fall,58,43.70,3.88,89.07,7.39,93.28,0.14
2701,150,Good,4,2.82,50.20,2,0,1,7.07,105.58,Miami,Hyatt,10,Fall,56,53.00,3.01,138.92,2.59,99.27,0.20
2702,210,Poor,4,1.56,38.54,1,1,0,4.21,70.04,Los Angeles,Sheraton,11,Fall,50,26.99,2.93,28.41,4.78,94.70,0.17
2703,81,Excellent,4,2.78,47.34,4,1,1,11.94,114.56,Los Angeles,Marriott,1,Winter,53,54.23,1.00,109.79,6.26,73.52,0.11
2704,126,Average,1,3.11,83.86,1,1,1,3.27,109.67,Los Angeles,InterContinental,1,Winter,65,91.97,4.66,101.49,4.17,90.08,0.14
2705,164,Average,3,4.37,39.67,1,1,0,7.60,80.11,Los Angeles,Marriott,2,Winter,60,31.78,3.67,47.23,3.74,92.22,0.09
2706,212,Good,3,1.67,67.25,4,1,0,0.11,93.65,Los Angeles,Hyatt,9,Fall,74,62.97,2.73,113.44,8.25,83.81,0.09
2707,105,Excellent,3,3.28,73.34,3,0,1,0.41,118.39,New York,Hyatt,7,Summer,55,86.83,3.66,129.20,6.72,88.40,0.12
2708,102,Good,2,4.92,51.58,5,1,1,3.49,110.67,Los Angeles,Hilton,10,Fall,54,57.09,3.04,102.05,8.59,81.55,0.19
2709,133,Average,4,1.23,78.70,4,1,1,2.65,89.17,Los Angeles,Hilton,12,Winter,56,70.17,2.65,70.79,2.64,99.75,0.10
2710,132,Excellent,3,1.79,83.45,2,1,0,7.11,92.36,Chicago,Hyatt,11,Fall,57,77.07,3.10,110.73,7.48,80.29,0.10
2711,87,Good,2,1.21,99.42,5,1,1,6.80,110.75,Miami,Hilton,4,Spring,70,110.11,3.30,105.89,6.22,98.58,0.18
2712,78,Good,3,1.04,69.68,1,1,1,3.74,111.00,New York,Marriott,9,Fall,50,77.34,1.78,91.92,8.72,70.06,0.12
2713,83,Good,3,1.96,70.56,2,0,1,7.33,102.73,New York,Sheraton,3,Spring,68,72.48,1.44,119.77,3.82,76.32,0.19
2714,154,Good,3,4.96,70.00,2,0,1,5.06,102.02,Miami,Sheraton,1,Winter,59,71.42,4.06,141.95,8.12,91.91,0.19
2715,32,Average,3,2.46,100.00,5,1,0,3.26,98.23,Los Angeles,InterContinental,11,Fall,51,98.23,2.72,90.98,3.89,95.98,0.11
2716,150,Average,4,3.17,52.98,5,1,0,1.62,86.33,Miami,InterContinental,5,Spring,62,45.74,2.56,75.85,9.00,86.88,0.10
2717,59,Average,4,4.94,49.26,3,1,0,4.07,96.77,Miami,Hyatt,3,Spring,51,47.67,1.99,60.11,2.54,71.46,0.20
2718,185,Good,4,3.23,51.90,4,1,1,4.24,106.64,Los Angeles,Marriott,8,Summer,69,55.35,3.88,110.38,8.61,84.00,0.05
2719,195,Good,4,4.13,41.74,5,0,0,5.36,70.56,New York,Sheraton,8,Summer,66,29.45,3.38,92.27,5.46,89.71,0.15
2720,137,Excellent,2,3.44,9.92,3,1,0,3.67,101.89,Los Angeles,Hilton,10,Fall,49,10.11,2.36,70.80,5.14,96.80,0.07
2721,120,Poor,2,3.75,80.93,4,1,1,6.60,103.54,San Francisco,Sheraton,1,Winter,48,83.80,4.96,116.24,2.12,76.62,0.05
2722,140,Average,4,4.20,59.20,5,1,1,2.47,95.05,Chicago,Sheraton,6,Summer,53,56.27,3.71,74.08,2.43,99.57,0.05
2723,138,Good,4,3.55,67.73,4,0,1,3.00,99.74,New York,Sheraton,1,Winter,58,67.56,1.76,113.87,6.99,80.21,0.12
2724,132,Average,4,1.23,38.49,4,1,0,7.56,96.51,Miami,Marriott,9,Fall,52,37.14,4.85,106.34,8.60,86.64,0.13
2725,86,Good,4,4.44,70.28,5,0,1,5.74,105.87,Los Angeles,InterContinental,4,Spring,66,74.40,2.18,60.62,9.97,94.48,0.09
2726,66,Good,3,3.43,68.17,2,1,0,5.38,82.36,San Francisco,Hyatt,3,Spring,51,56.15,4.56,67.65,1.79,72.65,0.13
2727,55,Excellent,3,1.88,41.24,2,1,1,2.77,94.61,San Francisco,InterContinental,5,Spring,58,39.02,4.64,105.61,9.73,84.12,0.16
2728,172,Poor,1,4.10,59.58,4,1,0,6.80,89.56,San Francisco,InterContinental,8,Summer,52,53.36,1.22,108.20,6.26,95.31,0.19
2729,116,Good,2,1.44,58.14,4,1,1,1.48,115.38,San Francisco,Sheraton,10,Fall,68,67.08,3.10,136.71,2.81,92.46,0.09
2730,172,Good,4,3.21,95.85,4,1,0,8.42,118.62,Miami,Sheraton,6,Summer,63,113.69,3.09,104.43,2.63,87.44,0.14
2731,162,Good,5,1.01,63.67,5,1,1,6.17,105.69,Los Angeles,Marriott,5,Spring,70,67.29,3.03,88.17,1.51,73.26,0.14
2732,166,Good,4,3.44,72.71,2,1,0,8.07,91.26,Los Angeles,Marriott,5,Spring,68,66.36,2.93,78.14,2.19,93.52,0.14
2733,135,Good,3,3.76,76.05,4,1,1,3.46,125.77,Chicago,InterContinental,1,Winter,64,95.65,2.64,152.92,8.29,89.55,0.06
2734,121,Good,4,3.47,63.25,4,1,1,8.92,115.47,Los Angeles,Sheraton,9,Fall,73,73.03,2.34,115.24,3.95,94.56,0.16
2735,140,Good,3,1.47,71.62,3,1,1,3.16,93.63,Miami,InterContinental,11,Fall,61,67.06,1.00,108.90,5.34,88.01,0.19
2736,183,Good,2,2.98,18.16,2,1,0,9.72,76.49,Miami,Marriott,4,Spring,50,13.89,2.45,64.28,5.41,95.18,0.09
2737,127,Poor,5,1.46,70.45,3,0,1,6.15,78.01,Los Angeles,Hilton,8,Summer,62,54.95,5.74,55.21,8.48,90.29,0.17
2738,173,Poor,4,4.90,63.09,5,0,1,4.51,101.29,Chicago,InterContinental,1,Winter,58,63.91,3.79,108.26,3.70,86.64,0.16
2739,52,Average,3,3.91,60.69,3,1,0,4.76,104.58,Los Angeles,Hilton,2,Winter,66,63.47,4.73,121.80,1.85,71.45,0.13
2740,101,Good,2,1.66,100.00,1,1,0,5.38,106.38,Chicago,Sheraton,2,Winter,70,106.38,2.33,92.17,7.44,89.34,0.14
2741,134,Good,1,3.02,52.55,1,1,0,3.37,76.04,Los Angeles,Sheraton,3,Spring,52,39.96,5.22,66.78,2.55,96.99,0.09
2742,111,Excellent,2,4.12,54.45,5,1,0,3.00,106.16,Los Angeles,Hyatt,2,Winter,63,57.80,1.72,113.19,4.81,97.52,0.10
2743,127,Excellent,5,3.05,61.90,3,1,0,5.93,89.80,Miami,Hilton,9,Fall,60,55.59,3.59,98.16,5.48,73.24,0.08
2744,182,Excellent,2,2.71,52.14,5,1,1,5.37,103.87,Los Angeles,Sheraton,9,Fall,63,54.16,1.17,78.31,1.01,88.10,0.05
2745,38,Good,3,2.48,51.41,2,1,0,3.87,78.84,Miami,Hyatt,3,Spring,64,40.53,3.59,77.60,5.36,79.14,0.15
2746,125,Good,1,1.75,63.33,3,1,1,6.10,94.60,Miami,Hyatt,6,Summer,49,59.91,4.35,101.23,1.21,78.37,0.13
2747,166,Excellent,4,1.15,100.00,2,0,1,4.51,106.28,Los Angeles,Sheraton,6,Summer,49,106.28,2.88,111.95,7.77,78.46,0.17
2748,130,Good,4,3.04,94.06,5,1,1,5.09,110.47,San Francisco,InterContinental,2,Winter,56,103.91,4.51,107.76,7.33,81.93,0.10
2749,201,Excellent,4,1.14,90.20,5,1,0,3.26,122.01,New York,Hilton,8,Summer,67,110.06,4.81,104.98,2.10,87.46,0.04
2750,173,Excellent,4,1.18,60.48,1,1,1,1.23,112.09,New York,InterContinental,2,Winter,63,67.79,2.49,124.74,9.21,74.69,0.07
2751,230,Good,3,2.50,83.46,3,1,0,2.30,101.45,Chicago,Hilton,10,Fall,66,84.68,3.52,101.54,5.08,93.38,0.01
2752,243,Good,4,4.63,57.11,2,1,1,4.27,100.05,Chicago,InterContinental,8,Summer,54,57.14,2.41,89.77,1.52,93.49,0.20
2753,171,Good,4,1.84,84.33,5,1,1,5.55,127.94,Chicago,Hyatt,9,Fall,69,107.89,2.13,136.10,9.68,98.57,0.07
2754,193,Good,4,3.10,10.31,4,1,1,3.38,88.74,Los Angeles,Sheraton,3,Spring,63,9.15,3.62,98.14,9.78,86.28,0.10
2755,116,Good,4,1.08,100.00,3,0,1,5.93,102.78,Chicago,Hyatt,1,Winter,69,102.78,3.78,114.35,3.23,78.21,0.06
2756,146,Good,4,2.70,75.44,4,0,0,6.42,75.34,Miami,Sheraton,5,Spring,48,56.83,3.13,92.15,7.64,84.94,0.06
2757,116,Average,2,2.32,49.35,2,1,1,4.95,102.68,Chicago,Hyatt,10,Fall,51,50.67,2.76,107.85,2.30,74.02,0.11
2758,235,Excellent,4,4.46,39.81,1,1,0,5.83,88.61,Miami,Hilton,5,Spring,55,35.28,3.66,108.49,3.80,77.65,0.15
2759,137,Excellent,3,4.70,49.05,5,1,0,4.24,99.88,San Francisco,Hilton,6,Summer,64,48.99,4.64,89.14,3.67,71.43,0.11
2760,174,Excellent,2,4.71,54.85,5,0,1,1.38,91.24,Miami,Marriott,9,Fall,48,50.05,2.93,96.28,5.17,99.63,0.00
2761,180,Excellent,4,4.60,55.18,1,1,0,8.57,104.08,Los Angeles,Marriott,3,Spring,64,57.44,2.77,96.91,9.36,86.67,0.13
2762,66,Poor,1,4.11,82.85,4,0,0,5.02,82.59,Miami,Sheraton,8,Summer,62,68.43,3.07,97.71,1.00,81.31,0.12
2763,132,Average,3,2.99,49.63,4,1,1,4.82,92.68,Los Angeles,Hyatt,7,Summer,70,46.00,4.71,112.22,1.51,94.13,0.08
2764,46,Average,3,2.60,31.12,2,1,0,3.41,89.07,New York,InterContinental,9,Fall,64,27.72,4.55,83.26,4.98,90.67,0.00
2765,160,Excellent,4,4.19,48.56,1,1,0,6.30,104.14,Los Angeles,InterContinental,11,Fall,59,50.57,4.46,112.02,5.28,94.85,0.01
2766,82,Good,2,2.60,48.98,4,0,0,5.74,67.69,New York,Marriott,3,Spring,60,33.15,4.15,97.89,4.01,73.29,0.17
2767,182,Excellent,3,4.98,48.33,5,1,0,3.60,92.02,Los Angeles,Hilton,4,Spring,60,44.47,1.19,39.30,3.30,98.77,0.17
2768,145,Good,5,4.61,51.75,3,0,0,4.67,83.13,Los Angeles,InterContinental,11,Fall,66,43.02,2.76,88.64,3.92,81.21,0.09
2769,213,Average,4,4.56,9.22,1,0,0,6.50,68.05,Chicago,InterContinental,2,Winter,58,6.27,3.12,64.27,5.88,79.48,0.10
2770,164,Good,4,4.96,52.08,4,0,0,4.44,78.09,San Francisco,InterContinental,10,Fall,60,40.67,1.05,50.13,6.72,74.77,0.04
2771,118,Average,3,2.72,56.01,1,1,1,7.62,114.39,Los Angeles,Marriott,9,Fall,59,64.06,2.75,123.74,1.21,93.28,0.02
2772,239,Average,4,4.69,61.33,5,1,1,5.19,100.99,New York,Hilton,2,Winter,57,61.94,1.77,111.82,9.01,89.01,0.03
2773,44,Average,3,4.61,42.59,3,1,1,7.02,101.49,Chicago,Hilton,6,Summer,60,43.23,5.08,91.13,6.52,88.32,0.09
2774,145,Excellent,4,2.12,90.37,4,1,0,5.50,108.56,Chicago,InterContinental,1,Winter,49,98.11,3.06,118.71,3.49,79.81,0.04
2775,190,Excellent,2,2.72,47.66,1,1,1,6.04,111.07,New York,Hilton,7,Summer,57,52.94,1.24,108.32,4.15,85.99,0.04
2776,141,Average,4,4.54,60.90,5,0,1,5.46,87.82,Chicago,Marriott,8,Summer,70,53.49,2.93,98.57,4.68,86.08,0.12
2777,122,Average,4,1.56,41.64,5,1,1,7.25,103.43,Chicago,Marriott,3,Spring,60,43.07,2.83,110.62,6.96,80.71,0.17
2778,103,Good,3,4.09,57.86,1,1,1,7.26,118.75,San Francisco,Hyatt,9,Fall,48,68.71,2.99,114.82,2.74,82.16,0.09
2779,84,Poor,3,4.78,37.57,3,0,1,7.75,89.34,Miami,Sheraton,6,Summer,47,33.57,4.00,89.08,6.88,89.35,0.04
2780,113,Good,3,1.15,51.57,3,0,1,-0.12,87.16,Chicago,Hyatt,3,Spring,58,44.95,2.28,91.39,6.97,77.24,0.14
2781,144,Good,2,2.21,86.68,5,0,1,3.02,110.09,New York,Sheraton,8,Summer,50,95.42,2.52,84.95,1.14,99.03,0.01
2782,89,Average,3,1.60,28.44,4,1,0,4.11,84.07,San Francisco,Hyatt,10,Fall,58,23.90,1.00,83.05,9.26,95.91,0.01
2783,126,Good,3,2.38,88.12,2,0,1,3.19,115.82,Miami,Marriott,1,Winter,55,102.06,2.90,125.72,8.92,79.85,0.08
2784,43,Good,4,3.96,63.93,4,1,0,7.18,103.74,San Francisco,Hyatt,3,Spring,53,66.32,3.20,102.64,2.16,78.32,0.13
2785,151,Excellent,5,1.91,62.42,1,0,1,2.98,96.19,San Francisco,Hyatt,7,Summer,61,60.04,2.43,98.38,8.92,86.22,0.01
2786,120,Average,3,2.43,52.85,5,1,0,1.68,74.14,Chicago,Marriott,8,Summer,61,39.18,4.28,87.68,5.10,84.70,0.06
2787,172,Good,3,3.12,74.64,2,1,1,7.91,101.02,New York,Hyatt,11,Fall,54,75.40,3.68,82.81,4.61,86.98,0.07
2788,42,Poor,3,4.73,67.16,4,0,0,3.09,71.86,San Francisco,Hyatt,8,Summer,62,48.26,2.73,52.85,3.08,73.42,0.06
2789,66,Average,4,1.99,67.44,4,1,0,7.09,89.01,Chicago,Sheraton,5,Spring,69,60.02,4.08,103.15,1.52,88.52,0.10
2790,155,Average,3,4.59,97.23,4,0,1,6.47,115.01,New York,Hilton,1,Winter,64,111.82,2.18,126.83,4.60,96.75,0.13
2791,46,Average,3,1.52,50.73,2,1,1,1.57,94.97,San Francisco,Marriott,6,Summer,62,48.18,2.15,135.75,4.52,76.55,0.07
2792,79,Good,3,4.36,68.64,1,0,0,1.41,79.03,New York,Hilton,7,Summer,61,54.24,1.26,63.24,1.17,72.71,0.05
2793,118,Poor,3,2.38,61.30,2,0,0,2.79,75.46,San Francisco,Hilton,11,Fall,64,46.25,4.49,85.13,5.23,78.86,0.13
2794,99,Excellent,3,4.47,61.30,5,0,0,2.78,92.00,Miami,Hyatt,7,Summer,56,56.40,2.89,86.46,3.49,77.72,0.14
2795,186,Excellent,3,4.40,60.20,1,1,0,4.72,108.19,Miami,Marriott,9,Fall,53,65.13,3.26,100.34,7.55,80.84,0.18
2796,109,Good,2,1.25,60.13,4,1,0,4.81,90.87,Los Angeles,Hilton,1,Winter,57,54.64,3.81,102.83,4.88,73.70,0.17
2797,210,Excellent,2,3.60,69.27,5,0,0,5.86,88.46,San Francisco,Hyatt,7,Summer,60,61.27,2.27,71.53,7.49,83.55,0.02
2798,60,Poor,2,4.02,64.44,2,1,1,6.74,92.18,Los Angeles,InterContinental,5,Spring,59,59.40,2.36,92.40,6.98,98.05,0.15
2799,193,Good,3,1.79,58.09,2,1,1,3.81,98.05,New York,Sheraton,5,Spring,49,56.96,5.26,115.94,2.40,70.74,0.09
2800,206,Average,5,3.69,38.60,4,1,0,5.10,86.17,Chicago,Hilton,11,Fall,59,33.26,3.30,116.37,7.19,76.47,0.19
2801,207,Good,3,4.49,13.82,1,1,0,7.23,77.01,Chicago,Hilton,4,Spring,56,10.64,3.69,60.47,5.97,93.03,0.10
2802,233,Poor,4,4.45,29.36,4,1,1,4.83,93.53,San Francisco,InterContinental,9,Fall,76,27.46,3.96,110.43,1.93,99.50,0.14
2803,215,Good,3,2.14,79.52,3,0,0,3.77,82.09,Miami,Marriott,12,Winter,79,65.28,2.22,52.01,9.41,72.80,0.12
2804,147,Good,2,4.82,60.31,5,1,1,4.73,110.50,Chicago,Hyatt,1,Winter,69,66.65,3.35,125.13,8.65,80.43,0.02
2805,76,Excellent,4,1.85,40.51,5,1,0,6.01,102.30,Los Angeles,Hyatt,10,Fall,58,41.44,4.15,92.14,5.01,98.83,0.06
2806,107,Good,3,2.86,64.75,1,1,1,4.65,96.28,Los Angeles,Hilton,3,Spring,64,62.35,2.98,83.02,5.71,83.87,0.10
2807,46,Poor,1,4.49,72.86,3,0,1,8.49,83.30,Chicago,Marriott,12,Winter,56,60.69,2.88,61.16,6.54,88.89,0.19
2808,130,Average,5,1.63,49.22,1,1,0,7.99,71.68,New York,InterContinental,2,Winter,55,35.29,2.41,84.78,3.03,86.41,0.14
2809,117,Good,3,4.81,44.29,5,1,0,6.51,77.77,New York,Sheraton,3,Spring,57,34.45,1.14,70.31,4.28,78.27,0.04
2810,169,Average,2,1.69,30.13,5,1,1,6.32,72.45,Chicago,Hilton,6,Summer,69,21.83,2.46,110.11,1.73,70.53,0.20
2811,219,Poor,3,2.68,78.98,2,1,0,10.09,81.36,San Francisco,Hilton,3,Spring,53,64.26,2.77,95.38,2.78,94.01,0.02
2812,134,Excellent,4,1.61,73.48,1,1,1,6.16,99.80,Miami,Sheraton,5,Spring,68,73.34,2.67,89.00,7.66,96.03,0.03
2813,90,Excellent,3,1.45,44.49,4,1,1,5.79,97.08,New York,Hilton,7,Summer,58,43.20,2.74,104.74,1.87,70.28,0.14
2814,116,Excellent,1,2.44,67.68,2,1,0,4.41,79.13,Chicago,Sheraton,8,Summer,51,53.55,4.38,87.52,6.29,93.54,0.11
2815,157,Average,2,1.51,59.87,5,0,0,5.37,75.18,New York,Hyatt,7,Summer,66,45.01,3.16,121.27,6.80,83.53,0.07
2816,185,Average,4,3.30,50.18,2,1,0,7.43,91.24,New York,Marriott,3,Spring,66,45.78,4.43,95.85,8.82,70.44,0.02
2817,160,Poor,2,1.87,51.18,5,1,1,3.13,81.51,Los Angeles,Marriott,9,Fall,53,41.71,3.46,55.12,4.57,89.99,0.06
2818,115,Good,4,2.43,79.20,3,0,0,4.16,81.87,San Francisco,Hyatt,11,Fall,61,64.85,3.65,97.89,9.40,72.85,0.16
2819,58,Excellent,4,3.75,57.97,4,1,0,4.34,102.61,Miami,Sheraton,9,Fall,65,59.48,3.70,67.54,7.34,70.28,0.16
2820,134,Excellent,2,3.79,82.65,2,1,1,5.96,125.98,Los Angeles,Hyatt,8,Summer,64,104.12,4.04,115.12,7.26,87.41,0.16
2821,55,Good,5,2.01,64.68,4,1,1,8.89,140.57,Chicago,Hyatt,12,Winter,61,90.91,3.57,132.70,5.30,87.46,0.07
2822,99,Good,5,2.03,48.53,3,0,0,5.06,77.17,New York,Sheraton,2,Winter,68,37.45,4.79,78.56,8.37,99.03,0.04
2823,97,Good,3,1.85,67.43,1,0,0,5.91,89.93,Los Angeles,Sheraton,12,Winter,69,60.65,4.12,68.72,1.21,94.44,0.16
2824,113,Good,2,1.70,40.61,3,0,1,3.49,85.45,Chicago,Hilton,2,Winter,65,34.70,3.44,87.24,8.87,97.35,0.02
2825,151,Average,2,3.77,44.24,3,1,1,5.43,80.83,Chicago,Hilton,8,Summer,50,35.76,2.31,68.70,7.28,77.43,0.18
2826,136,Excellent,4,3.69,66.54,2,1,0,3.66,99.00,San Francisco,Marriott,10,Fall,49,65.87,2.81,125.14,2.43,91.78,0.18
2827,42,Excellent,2,3.37,44.58,4,1,0,6.55,86.01,Chicago,Sheraton,6,Summer,65,38.34,3.09,130.84,1.04,75.54,0.10
2828,143,Good,4,3.85,88.09,5,1,1,8.72,121.15,Los Angeles,Hyatt,3,Spring,59,106.72,2.35,116.17,1.30,78.16,0.06
2829,133,Average,3,3.34,31.17,1,1,1,4.10,89.22,San Francisco,Sheraton,12,Winter,54,27.81,3.24,111.91,2.63,77.14,0.15
2830,168,Average,3,1.52,53.19,1,0,0,4.03,81.52,San Francisco,Sheraton,11,Fall,66,43.36,2.40,49.17,7.24,94.18,0.05
2831,126,Poor,3,1.29,20.71,1,1,1,5.98,94.55,Chicago,InterContinental,1,Winter,64,19.58,2.84,119.28,8.37,76.64,0.16
2832,164,Poor,1,2.31,57.69,2,0,0,1.83,54.56,Los Angeles,Sheraton,10,Fall,60,31.47,1.35,41.44,4.33,80.23,0.17
2833,47,Average,4,1.63,72.05,1,0,1,6.53,114.24,Miami,InterContinental,2,Winter,65,82.31,2.19,122.69,8.42,93.04,0.16
2834,70,Good,3,3.21,39.81,4,1,0,2.53,84.23,San Francisco,Sheraton,2,Winter,63,33.53,3.76,130.67,9.61,74.10,0.19
2835,57,Good,5,1.72,18.92,2,0,0,5.76,81.02,Los Angeles,Marriott,10,Fall,54,15.33,3.34,72.20,1.09,93.12,0.07
2836,177,Good,1,4.14,18.30,4,1,1,5.64,92.41,Los Angeles,Sheraton,8,Summer,61,16.92,4.01,61.34,7.89,94.98,0.17
2837,211,Good,4,3.92,73.52,2,1,1,6.63,101.29,Miami,InterContinental,4,Spring,54,74.46,3.27,82.22,2.04,72.44,0.06
2838,164,Good,3,2.82,64.46,1,0,1,5.65,111.10,Los Angeles,Hilton,1,Winter,56,71.61,3.70,99.59,8.47,82.17,0.15
2839,130,Good,4,3.40,58.44,5,0,1,7.59,98.43,New York,Sheraton,12,Winter,42,57.52,2.91,97.89,5.36,85.94,0.06
2840,199,Average,4,1.34,43.13,1,1,0,6.41,78.55,Los Angeles,Hilton,2,Winter,62,33.88,2.19,40.11,5.22,94.16,0.17
2841,190,Average,4,4.18,99.86,5,1,0,7.20,94.50,New York,Sheraton,2,Winter,63,94.37,3.98,107.95,5.77,95.40,0.07
2842,157,Excellent,2,2.89,50.05,5,0,0,3.71,89.79,Chicago,Hyatt,5,Spring,59,44.94,1.64,100.04,9.55,88.82,0.10
